Gene_Human		d3	d6	d10
PHF3	2.212339166	9.865168013	2.089717223	14.74117951
PHIP	7.8848623	5.165534459	0.70292297	11.99267165
PHKG1	108.6620595	288.1494635	214.6725353	197.6260317
PHKG2	0	76.36708876	84.14065574	39.08856883
PHOSPHO1	3.753734781	529.5862269	720.0372959	252.9673932
PHOX2A	3.029196254	11.11270122	18.48606581	11.35351831
PHRF1	0	14.4242421	31.98263338	5.413942546
PHYKPL	28.78922632	81.89204043	96.93049007	50.640357
PI4KB	2.024453249	29.60533571	37.36361491	21.03002099
PIANP	5.220620144	55.69479254	98.07598815	58.35865346
PIAS1	4.795497818	4.956488966	1.772051465	5.868033834
PIAS3	4.054182498	82.54681105	93.37009294	69.29951432
PIAS4	0	0	12.5298768	5.23226584
PIEZO1	0	3.272786992	27.08209032	16.83983859
PIGB	1032.277658	314.0635285	273.6910856	117.4171514
PIGF	1068.314402	649.6685318	499.1558104	339.5869921
PIGH	23.61862124	11.12610354	0	2.959964164
PIGL	2.73464312	42.9964945	26.96341099	34.71934783
PIGQ	0	4.448705741	13.30392844	11.57388887
PIGX	0	0	1.707938762	18.16601309
PIH1D1	0	14.38705402	32.77187947	28.51794256
PIH1D2	225.0447206	32.25567135	29.42539545	23.04217149
PIK3C2B	0.669259152	9.002393157	15.84963819	9.593496684
PIK3CA	16.57663265	0.851240444	1.194371348	3.796479713
PIK3CB	20.99993765	4.255935354	3.94326148	5.07164892
PIK3CD	1.018227189	13.62130516	28.64169938	34.09721643
PIK3IP1	8.099268391	43.46283166	142.229478	78.65701724
PIK3R2	0	6.134327836	28.52673984	6.534620971
PILRA	0	16.06889571	5.515075195	12.22074068
PIM1	0	0	7.448831704	12.97800939
PIN1	0	0	0	19.3411357
PIN4	13.14181607	16.07038778	0	0
PIN4	0	9.562434931	0	7.631907601
PINK1	9.815464285	26.40611437	40.7501067	22.26602461
PIP	0	10.41550501	0	0
PIP4K2A	0	0	0	14.08210485
PIP4P1	14.30500045	2.917620333	10.64294315	7.148742703
PISD	1.514491403	7.144324825	19.49027052	9.758460489
PITPNA	0	10.17095876	6.956247109	14.3211046
PITPNC1	0	0	0	15.92273018
PITPNM1	1.198010857	4.88687973	8.392956233	21.45156349
PITRM1	0	7.330191174	6.029141446	7.804675186
PKD1L3	9.246075839	7.432816787	14.51650776	4.807877688
PKD2	48.24874661	7.231859004	15.15438218	7.594060527
PKD2L2	559.456632	166.1692087	160.1797644	72.86269878
PKIB	7.638198382	13.43392802	26.06833342	4.628584855
PKIG	21.76801517	110.2899291	102.3993049	51.4032018
PKM	2.972408882	0	0	11.07000253
PKM	0	8.355054386	6.402107247	11.80662691
PKMYT1	0	106.8197096	135.5313191	64.4722802
PKN2	31.26639913	9.218330285	8.752844626	5.408236141
PKNOX1	0	7.191992838	1.957364529	4.375732148
PLA2G10	11.36839791	33.24998854	43.17184819	19.09349636
PLA2G16	0	12.4434968	13.75055451	4.965660866
PLA2G7	19.50584394	5.218777412	3.027426381	5.5921312
PLAC8	32.83937937	19.68041305	15.61501205	31.41440335
PLAT	12.53367079	9.581075613	17.8183035	7.829428938
PLB1	1.177678019	8.359566017	16.70567275	11.502264
PLBD1	9.999769005	36.6893382	17.67316217	52.88626096
PLCB2	0	8.713202837	2.446646432	9.336549463
PLCD4	16.22637536	34.24639388	38.45670411	25.31832112
PLCE1	24.25239222	10.75949191	12.60491469	5.891581931
PLCXD1	0	10.28517711	7.610205517	8.208737827
PLD6	0	4.858557748	12.8246193	7.494618789
PLEK2	14.08440686	11.07341793	19.44442955	5.078787433
PLEKHG6	1.615479473	13.74062768	38.78926412	6.532555088
PLEKHG7	213.3194949	42.27969656	37.83772917	15.52206205
PLEKHH1	2.720417754	11.08881959	20.22626982	12.7341582
PLEKHM1	0.974379173	3.574540477	9.936496946	5.586896103
PLEKHO1	0	3.371264441	7.147446177	23.40170563
PLK4	77.66152801	12.01252674	20.16107225	7.762646224
PLN	354.2793186	200.2698636	223.5755899	81.78341495
PLP2	0	11.93226293	10.09199115	15.81086551
PLPP1	1308.46017	477.6604224	386.0276215	228.4459655
PLPP5	190.1738514	89.99051808	96.74877143	50.46660922
PLPPR4	13.23251513	1.15580704	4.309135725	4.723415538
PLTP	0	343.7608866	557.996434	215.1286707
PLXNC1	120.5128664	31.60525768	36.37276239	22.63533023
PMCH	104.501188	11.02769031	25.36655572	28.4964682
PMEL	44.5593364	161.19694	264.1577919	191.6207697
PMFBP1	0	18.8602394	25.6023501	12.69554633
PMM2	0	17.35945594	12.88339554	6.110696887
PMPCB	239.1278989	184.7458314	197.9312583	113.526758
PNISR	3.431942537	18.98439559	6.92413689	34.19324117
PNKP	0	3.28203897	14.29164715	6.553443092
PNN	0	4.16627712	3.319893785	13.94159064
PNO1	79.58782069	27.03429721	37.5882781	13.81007113
PNOC	5.250510727	6.97929731	7.98541638	4.985733013
PNRC1	3.012138085	5.235391473	7.414641571	33.61673586
POC1B	4.87955073	17.20850414	23.47306493	23.50516135
PODXL	14.43642892	9.232371337	20.4577652	7.988424974
POF1B	18.97844992	4.02013491	0	0
POGK	75.2623186	51.90567804	86.68618879	53.2917686
POLD4	0	0	7.894703601	14.78254288
POLDIP2	62.5107245	87.86863639	89.33301966	39.86549382
POLE2	6.950178656	1.73549751	8.863591418	6.187591526
POLE3	0	7.453799858	5.116501773	12.03777531
POLG	12.47750449	32.87146713	43.91747557	33.69615027
POLG2	476.0240115	150.4599938	150.6623922	85.15871029
POLH	24.21945324	36.3982573	66.72412727	23.72833827
POLM	1.462943718	5.085479382	8.422488564	3.58027615
POLR1B	19.79399531	8.844756591	13.9498072	7.441947969
POLR1C	19.1129913	41.99903975	49.31241347	27.42545214
POLR1D	0	0	0	12.12926595
POLR2B	60.84713908	18.32760716	13.62050001	12.26755965
POLR2E	0	26.33822028	126.2356187	99.77299414
POLR2I	0	54.6748982	44.10761852	64.73012543
POLR2L	0	0	30.2885493	20.76327803
POLR3C	4.616343686	9.221809533	31.30385172	14.65240939
POLR3E	7.995096192	5.779636686	6.58321416	6.439441495
POLR3F	219.5669586	36.60104404	47.64875424	31.65167459
POLR3G	69.45636055	8.231043278	15.20657006	8.432110021
POLR3GL	23.76328385	28.11333503	12.29402372	36.00010443
POLR3H	0	13.83450774	28.76726546	21.48547901
POM121C	0.891661618	8.543545645	11.58643316	7.144440929
POMK	7.841385397	2.361883127	5.120508012	1.250921466
POMP	0	5.834005406	0	3.551257782
POMT1	6.07430308	30.97257885	52.86775662	34.1500049
POP5	32.52047432	72.98059501	118.5010035	46.9070733
POU1F1	77.57915565	7.972343621	16.70584993	3.63788324
POU2F1	4.803858713	4.555438617	6.533450833	6.236116223
POU5F1	6.727533012	44.95992883	53.83136422	40.80644238
PP2D1	162.4889245	38.10435229	70.34626143	29.25398648
PPAT	35.86187859	4.572680911	6.663358108	5.413639874
PPBP	4.404254235	0	1.535131371	108.7846884
PPFIA1	4.330468323	6.847937273	7.714653824	8.389395469
PPIB	0	40.98350578	26.04454914	78.84623073
PPIC	3.485706071	3.678358858	8.040214087	0
PPID	19.74184088	20.81235838	24.02504188	3.642454615
PPID	33.41768291	24.89280474	47.07089627	7.611336422
PPIG	3.141659622	2.101373096	4.534244213	9.58883652
PPIH	0	9.708526413	11.83336076	7.662677063
PPIL1	0	0	34.0809012	8.936094343
PPIL1	10.84199826	79.54841953	103.8430539	17.64878633
PPIL1	0	7.992938079	5.125786564	3.227118869
PPIL6	0	3.71475832	35.38740764	60.28423515
PPL	3.256764684	9.256770996	32.64474614	10.95917811
PPM1G	0	0	5.47090878	16.93212965
PPM1M	0	58.10605148	98.95857353	43.02473888
PPM1N	0	11.43039706	9.017159055	5.839049383
PPME1	5.676355979	3.834646956	10.31367839	3.593402226
PPOX	0	6.970482859	10.90199913	6.404644382
PPP1CA	0	24.12341539	37.66180704	46.44129634
PPP1CC	3.876468651	43.48503929	32.25865718	26.17151336
PPP1R12A	7.246114124	19.38693697	4.48268983	25.83043098
PPP1R12C	0	4.810106997	8.624852505	11.4330241
PPP1R13B	1.074795366	3.814634679	12.26813119	6.385589815
PPP1R14B	0	0	16.32460781	11.19077601
PPP1R15B	10.69497089	6.045739191	13.35313133	14.1634764
PPP1R18	0	11.58977555	22.52059554	17.19601546
PPP1R2	1.667574578	0	5.570454741	14.76838498
PPP1R35	0	24.4952793	64.52304395	43.2766826
PPP1R7	0	4.59073463	3.286621096	12.5688686
PPP1R9B	1.193841908	3.629235049	9.830734956	20.27578826
PPP2CA	2.867305325	0	1.316477316	13.03144276
PPP2R1B	17.53775015	7.043332962	8.983356793	4.662940502
PPP2R3A	195.747965	50.37037514	70.89535212	26.87727782
PPP2R3C	71.02184345	17.32425796	33.3954375	15.68854473
PPP2R5A	65.48643459	20.27356981	26.71932334	15.06981116
PPP2R5C	1.906634609	8.160306821	1.438675965	8.535042298
PPP2R5D	42.82553624	323.5781335	262.6442637	139.1098738
PPP3CC	10.06349471	0	3.446325938	8.711632186
PPP3R1	34.98449882	10.61403739	16.33172617	7.745748735
PPP4C	0	7.407050086	6.075142151	16.50528165
PPP4R1	16.30208788	9.374226522	13.51872853	9.619323358
PPP4R3B	39.74280476	13.13492995	5.390513129	12.31769333
PPP5C	0	13.06163052	27.67681275	19.96891346
PPP6R2	0	8.152306277	16.59424468	10.36247202
PPT1	160.5485934	132.2347415	145.3693574	58.28002168
PPT2	0	27.71961551	45.34074906	17.73967258
PPWD1	257.9799495	51.97277389	45.25905286	32.45022452
PQBP1	3.960349064	33.32846121	35.2218963	25.51807807
PQLC3	68.12914	18.11475462	44.76417139	13.90730336
PRADC1	0	19.20686186	30.58314167	13.08205531
PRAP1	0	0	25.38792856	10.76465082
PRC1	92.56521397	91.08114826	130.4100886	66.23557233
PRDM8	10.04773995	20.36317079	67.4886436	68.60392937
PRDX1	31.88137908	92.27450098	97.78860456	71.2965073
PRDX2	0	8.983687313	35.53171987	4.837810001
PRDX5	0	5.936410947	8.881169202	5.291290517
PRDX6	0	0	0	22.10341636
PREB	0	5.911633593	7.375536708	8.788506683
PREX1	0	5.500177023	2.912726534	8.408793896
PRF1	0	4.171269663	9.679057621	20.30297768
PRG4	69.83179267	18.85592167	20.43246619	7.320978032
PRICKLE1	63.48259048	42.06713403	50.65482063	26.93946572
PRICKLE3	26.97767097	596.3847888	625.1608782	373.5662505
PRIMPOL	6.159619992	2.87980586	6.105500693	2.947897782
PRKAR1A	1.541926401	7.310946776	7.144459357	9.139637901
PRKAR1A	0	12.34370402	6.840712567	8.817852271
PRKCB	0	7.15892723	0	11.42727172
PRKCSH	0	11.2378516	3.603357625	21.55189272
PRKD3	283.2767337	72.29245525	61.34159329	36.77909097
PRMT9	63.34467399	10.54500701	9.107366689	10.74178535
PROCA1	0	3.346249298	12.2065029	6.271461136
PROM1	33.03190676	7.261544118	5.50398491	3.812616197
PROX2	52.53194775	25.60734113	27.85710015	16.71190671
PROZ	27.47694813	16.28502706	40.08547548	22.81326838
PRPF31	0	40.06035516	64.09436932	40.25127529
PRPF38A	51.07123812	36.45736968	46.57042155	38.28330611
PRPF38B	15.14258378	25.66078049	6.085229313	39.29103973
PRPF39	25.75159087	5.967838809	4.429057464	4.105695042
PRPF40A	1.580381548	8.402956025	3.62222077	19.61913545
PRPF40B	4.042368975	34.97161354	50.51737854	49.96466561
PRPF4B	8.237039764	5.474586422	1.53725072	19.42985651
PRPH2	3.55735776	8.433493722	17.00815817	3.84831198
PRPS2	2.064323349	4.210354134	1.503156576	0
PRR13	3.982801863	4.839447576	2.986209921	14.96254277
PRR15L	0	0	20.24446274	18.01808035
PRR29	54.73095508	1069.507029	2368.546818	1837.470042
PRR3	0	10.87085495	20.92060611	9.21202961
PRR34	0	22.97321034	47.13636101	80.86792896
PRRC2C	12.90385776	18.97965829	11.45322963	13.96795948
PRRT3	0	5.046441327	10.86095607	12.64971591
PRSS12	118.6587378	48.55514997	40.81630647	22.75443881
PRSS27	0	0	26.39417717	3.219725698
PRSS33	0	19.61353491	170.0246357	105.892718
PRSS53	2.522987456	15.10891159	23.6088517	16.97996115
PRSS54	0	0	13.70100042	3.519652287
PRSS8	0	3.047832166	12.50742702	16.22876904
PRXL2A	0	8.166230148	0	0
PRXL2B	1.665646264	12.05094935	33.72979852	13.21702446
PSAP	14.30205198	33.48192612	0	73.70621405
PSIP1	892.783883	147.8293096	150.2193556	101.2307744
PSKH1	0	11.57094028	19.61342283	8.564827114
PSMA3	760.5366111	143.3074182	208.3965976	111.1915826
PSMA4	0	11.92097443	0	25.38524061
PSMA5	0	13.82690977	0	6.45658539
PSMA7	41.28785703	97.38380201	69.45237509	87.4036675
PSMB10	0	36.89181699	91.81576662	59.26437356
PSMB3	0	91.43792631	84.83199842	47.17992385
PSMB4	36.82255588	33.24907817	29.22633578	24.71480524
PSMB6	0	0	4.625283918	5.857795855
PSMB7	0	85.19506475	105.0989139	93.80423811
PSMB8	5.002277412	149.5329187	263.5360797	167.6677175
PSMB9	0	15.94133461	15.90373979	18.44285364
PSMC1	18.62142569	52.97538922	52.07544893	24.95338458
PSMC3IP	100.1156376	345.9952632	325.1248786	169.0880116
PSMC4	0	12.00730861	7.6902397	18.64777423
PSMC5	0	30.74335054	32.75035166	22.8522402
PSMD10	69.36933047	13.22526135	9.291178537	7.650286668
PSMD13	18.7972524	12.49322399	11.08813649	7.601092362
PSMD4	8.618044993	56.02823386	68.42378526	58.38026331
PSMD6	400.0327111	88.37362855	80.44619101	51.65394294
PSMD7	16.00425175	23.15814965	13.94516345	15.23938844
PSME1	4.859158883	68.98398176	33.83338972	94.48136251
PSMG2	63.26604304	19.71917334	29.20299446	4.464334543
PSMG4	9.903252453	6.055065236	15.37045401	12.09051014
PSPC1	0	2.457176633	3.613947913	18.95171686
PSPN	0	25.38092485	33.26037599	32.41097059
PSTK	44.95963646	14.20804701	21.23750271	6.486508926
PSTPIP1	0	21.83538651	10.42166418	20.79777807
PTCD1	1.833655218	34.79556014	127.8964101	64.93934423
PTCD3	60.52694663	33.07747334	33.16471537	25.79049005
PTER	54.77220309	7.568430119	12.0760219	6.711628456
PTGDR	14.24063012	7.739584752	13.60888323	7.691512561
PTGER2	3.699288639	13.29191508	44.72846567	10.38742588
PTGER4	22.89078699	7.438929596	8.369609288	11.47499822
PTGES3	1.965594934	3.090773279	5.164875352	10.34773289
PTGR2	7.484650876	7.848216898	2.885735471	2.322894422
PTMA	0	84.3860493	64.66128319	165.7756227
PTMS	0	0	11.11277926	27.74436201
PTOV1	0	29.30731246	191.7884479	114.2526694
PTP4A2	2.951470527	0	0.673261856	14.01315492
PTPMT1	276.0826228	309.3482162	303.3314736	209.8663407
PTPN18	0	19.87396251	27.35681296	23.26971039
PTPN2	1.942575276	9.501864222	3.249600113	12.99472966
PTPN22	19.43370854	3.229058009	7.069486041	9.226843564
PTPN23	0	3.611733009	9.911068398	6.380977377
PTPN6	2.661973997	21.3662887	5.135860157	33.25719431
PTPRA	6.94582471	7.083285134	7.947712979	15.0060489
PTPRC	6.741761235	15.98281783	1.208393414	95.77906535
PTPRCAP	0	14.50296595	55.02098711	43.7787736
PTPRE	6.976905098	8.95973785	9.271133676	10.017931
PTPRE	0	0	8.421017175	10.51203049
PTPRJ	0	4.775196772	0	10.08549352
PTPRN	0	50.79735534	115.8821376	53.01652792
PTRH2	250.506061	107.4166639	135.0277663	46.20020603
PTRHD1	0	0	26.52602162	23.07734429
PTTG1IP	0	4.796313515	5.174630065	8.71422143
PURA	0	11.71556597	9.855541053	20.88482879
PUS10	95.04140625	28.46189172	40.87551587	9.408040096
PUS3	53.31957521	44.42494634	44.1971344	25.53055558
PUSL1	0	85.66501085	157.8411587	95.56626981
PVRIG	0	5.4508553	3.728342057	12.15523869
PWP1	35.86911509	17.30086788	29.58868599	17.90555781
PWWP2A	20.08057957	16.12911653	23.87007072	11.26375625
PXK	235.7362637	41.16269662	46.56232014	27.77947629
PYCARD	0	17.92359587	27.85668858	18.5264245
PYCR3	0	15.85012858	22.00791768	20.9867138
PYGB	2.681762041	54.90482517	67.92824836	52.62094039
PYHIN1	0	0	0.841636607	9.160664302
PYM1	0	3.249579748	4.779392654	11.1962455
PYROXD1	1209.184152	255.6086485	241.5810267	120.4637372
QARS	0	5.697094163	0	13.80108282
QRICH1	2.843314034	12.53424343	8.056638948	8.392786613
RAB14	209.9710766	54.93620981	41.07581319	26.01579789
RAB15	4.541377421	23.68007835	42.85846098	14.48105545
RAB23	147.3590769	11.59583438	28.25269709	9.948771412
RAB24	0	47.62082258	62.21147716	30.44858376
RAB26	0	5.540030328	27.03410512	10.16366819
RAB35	6.33299208	15.40164852	35.89412929	37.9011421
RAB39B	46.20357898	11.02031393	9.417520669	4.746234504
RAB3GAP2	183.36563	35.3871839	24.96630193	14.3184319
RAB41	28.2094028	31.652967	40.59192569	20.34442228
RAB5C	0	2.978199431	1.340856525	11.8847046
RAB5IF	164.3897565	193.5602287	238.030753	93.40833477
RAB6B	6.326604304	19.89636745	16.45971423	13.62516238
RAB7A	0	0	0	15.46414391
RAB8A	0	3.722382329	3.453555173	15.86113966
RAB9A	116.3009438	68.92919868	134.1824879	39.02981619
RABEP1	99.53805162	41.30895208	33.77913503	23.44674175
RABEPK	7.077546554	7.421337533	22.20221742	7.596812256
RABIF	6.304475062	13.03224911	11.01245899	9.441421321
RABL6	0	8.325027546	6.101158265	15.62928242
RAC2	0	0	5.960694389	35.65126179
RAC3	0	0	10.84338605	12.80670047
RACK1	15.00561488	37.7526032	27.60054493	127.8298557
RAD21	11.34738192	6.795380206	2.287311902	7.965726664
RAD51	15.32899122	7.655465397	15.23844019	13.64706447
RAD52	770.5743457	371.2783777	511.727253	237.7947314
RAD54L	6.689150596	137.6476871	207.7392381	98.19528597
RAD9A	0	259.0143605	707.8312311	393.4158823
RAD9B	76.22253321	36.05720559	30.291865	16.41864012
RAET1G	0	9.198977846	19.64693969	0
RAF1	281.2272411	80.66438147	83.47819326	46.96687807
RALBP1	59.24897214	25.84316024	56.85622352	27.86115947
RALY	0	0	24.01992866	23.16740069
RAMAC	114.4775816	17.99034368	32.29312466	27.54992156
RANBP1	7.008589096	15.83279053	216.4692642	166.0329552
RANBP3L	267.8033247	32.18893388	44.52459115	22.06816656
RANBP6	29.49236213	4.792137674	0	7.358168939
RANBP9	122.2709936	40.32151082	37.6137395	30.10052784
RANGAP1	0	7.362522155	4.53621771	7.834836936
RANGRF	0	17.76005876	44.83731697	24.43678107
RAP1B	14.61842462	8.647219623	5.785453237	34.21410763
RAP2B	0	0	20.50457703	23.02015608
RAPGEF6	4.67421296	5.598305311	3.909008005	5.468736179
RARB	290.6004251	55.28067719	69.32440454	34.48317108
RARG	0	9.734915414	18.57014373	5.155892146
RARRES1	70.80488659	10.47078295	15.54187398	16.91587987
RARRES2	0	9.198977846	21.87356458	7.923641075
RARRES3	0	0	5.674661917	8.123758771
RARS	2.410209135	8.785835567	3.717061015	6.865994497
RARS2	235.7000931	79.80421087	76.58929947	38.87457333
RASA1	647.5607376	161.0984255	156.9303045	76.26503661
RASAL1	0	7.622971983	9.144187777	6.960348002
RASD1	11.38046269	93.46244707	105.2607573	64.51341219
RASGRP1	179.7292113	43.95614894	54.05113622	28.62587499
RASGRP2	0	3.185660765	5.477589008	13.72409432
RASGRP3	7.066697402	2.58356113	6.333051266	4.450757775
RASGRP4	0	19.61084244	63.43362268	27.840339
RASL11B	10.97523851	0	9.890236097	2.304146966
RASSF1	0	6.93484224	8.46909002	14.45192497
RASSF5	7.807402864	12.80004235	20.2684916	18.02295631
RAVER2	58.29031322	23.77755998	32.56924832	20.14925115
RB1	99.91655869	15.57654495	23.35550642	12.43184949
RBBP4	0	4.433710431	3.16579593	4.154777511
RBBP6	6.514916986	10.1530593	3.712555595	9.397024335
RBBP7	77.50023719	10.84400166	14.28444056	16.49419283
RBCK1	0	3.000085577	10.95239708	5.513099057
RBL2	13.24486519	14.96325785	10.91147477	15.93494933
RBM14	174.4440661	66.63445631	54.63100449	47.7715394
RBM15	3.403635817	4.338743776	4.632186584	6.89377175
RBM15B	0	5.179947223	8.995589884	7.878922468
RBM25	3.317426586	56.3298066	63.69174407	47.96821724
RBM3	2.518954097	6.160574601	5.370321893	25.1763078
RBM39	52.27880433	86.14817098	23.23580987	95.00042757
RBM4B	551.9176793	297.9983215	234.0946357	167.8512507
RBM5	0	11.27278677	0	16.69391379
RBM8A	115.6518186	130.7643265	111.5909919	80.55304499
RBMS2	6.611461944	3.416708694	9.884594031	2.943019736
RBMX	0	0	1.93397369	21.71146128
RBPMS	18.55434105	17.93713125	27.02377134	12.56382896
RBSN	4.05056802	6.461112823	9.880738119	6.585262722
RCBTB1	41.85221452	38.55537342	48.17187858	23.37969371
RCBTB2	55.83392979	14.40442183	43.2597977	11.25683269
RCOR2	0	3.900883048	11.34336461	4.77896471
RCSD1	1.720664372	18.54755896	37.95691665	53.49502592
RDH13	0	18.94653939	35.04043252	25.63541247
RDH5	0	3.349407138	21.49092153	10.3556546
RDM1	32.32953364	16.38009687	21.33834555	13.07317506
REC114	146.5960328	117.2111057	154.2318791	57.86087775
REC8	0	33.76441021	47.49076974	28.76384431
RECQL	592.2432767	164.0319526	126.1200556	80.78677118
RECQL4	0	8.772916408	43.34747622	27.4235935
REEP1	87.73108401	55.29078911	38.74276229	19.79526284
REEP5	83.56623242	18.24514875	35.06597854	28.80080393
RELA	4.331266713	23.48297074	32.04343496	17.18023448
RELL2	4.584853757	342.7847586	566.5606829	400.9685695
RELT	0	4.848665571	10.16920613	8.566310201
RER1	7.583211959	65.58265728	85.98932413	59.39668857
REST	38.9109236	34.60507647	29.1155887	22.31074857
RETREG1	36.2810042	9.677162598	15.32694324	6.572601781
RETREG3	0	3.391151046	20.0627548	12.09051431
RETSAT	2.493992595	81.82123152	181.3301689	89.99248089
REV1	140.1957631	59.34801743	80.73572609	30.05360405
REXO5	4.004078057	4.795684674	3.043396226	1.595971635
RFC1	2.357767026	1.277373256	3.158669083	7.830326963
RFC2	0	3.502416948	9.842249713	8.104034538
RFC4	590.0551211	142.5015311	125.5115903	69.21390806
RFC5	54.0118077	44.23029903	62.00242504	24.78442753
RFESD	33.72160698	8.664736958	6.344327844	4.610295204
RFFL	158.8461014	43.30853311	41.48315699	22.73880213
RFTN1	18.58999049	22.01814849	37.17936222	23.32354617
RFX5	2.266619845	8.044625921	5.203410993	11.06892522
